"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.193259917E0,1.877194352E0,1.389245229E0,1.797501919E0,2.947011044E0
2.203226917E0,1.566325670E0,1.086821389E0,1.831517512E0,2.643674192E0
2.213192917E0,1.212427767E0,7.460105771E-1,1.774535226E0,2.274969920E0
2.223159917E0,8.294363111E-1,3.976726449E-1,1.711872370E0,1.943351522E0
2.233126917E0,4.914925356E-1,1.491390824E-1,1.687234542E0,1.763680180E0
2.243093917E0,2.845622049E-1,1.228634495E-1,1.653604281E0,1.682402506E0
2.253060917E0,2.304688820E-1,2.062669641E-1,1.563635513E0,1.593931612E0
2.263026917E0,3.447100273E-1,2.014722472E-1,1.394484919E0,1.450518617E0
2.272993917E0,4.562175992E-1,1.386836761E-1,1.128327849E0,1.224945466E0
2.282960917E0,7.746933626E-1,8.011153221E-2,1.005283867E0,1.271677363E0
2.292927917E0,9.929921423E-1,1.103661954E-2,1.016785632E0,1.421269933E0
2.302893917E0,1.169737684E0,-1.079793620E-1,1.115937453E0,1.620266086E0
2.312860917E0,1.291814391E0,-3.548774582E-1,1.174682163E0,1.781740894E0
2.322827917E0,1.339365849E0,-6.207170248E-1,1.145129823E0,1.868291415E0
2.332794917E0,1.128706310E0,-6.297223216E-1,9.939388065E-1,1.630473087E0
2.342761917E0,8.779864005E-1,-1.684834260E-1,7.655723640E-1,1.177007999E0
2.352727917E0,6.626801527E-1,-1.349402887E-1,5.538658082E-1,8.741402632E-1
2.362694917E0,4.088194844E-1,-3.606702948E-1,3.281317091E-1,6.363071985E-1
2.372661917E0,4.421844278E-1,-2.694063681E-1,1.172611590E-1,5.309020991E-1
2.382628917E0,6.897286414E-1,7.264346838E-2,-1.023357756E-1,7.010529817E-1
2.392594917E0,1.085909223E0,2.130251759E-1,-1.911852407E-1,1.123000607E0
2.402561917E0,1.587060920E0,6.497367561E-2,-7.885964334E-2,1.590346750E0
2.412528917E0,2.009004919E0,-3.373434126E-2,1.312245293E-1,2.013568635E0
2.422495917E0,2.233653482E0,-1.496787804E-1,3.919575032E-1,2.272716943E0
2.432462417E0,2.179160648E0,-3.205355912E-1,4.646781548E-1,2.251090843E0
2.442428417E0,1.792759974E0,-3.483075267E-1,3.161816814E-1,1.853450110E0
2.452395417E0,1.299509765E0,-2.437739289E-1,2.227648830E-1,1.340811527E0
2.462362417E0,9.151573697E-1,-1.243772936E-1,2.769726652E-1,9.642077472E-1
2.472329417E0,6.452327920E-1,-1.614954185E-1,3.759410293E-1,7.640273449E-1
2.482296417E0,7.923601399E-1,9.564875364E-3,4.148902830E-1,8.944607454E-1
2.492262417E0,7.560014221E-1,7.222129941E-2,3.881001681E-1,8.528632990E-1
2.502229417E0,9.193335973E-1,-4.417688370E-2,2.636357510E-1,9.574077863E-1
2.512196417E0,1.001216982E0,-1.591068310E-1,1.460130879E-1,1.024241305E0
2.522163417E0,1.028491466E0,-3.086546338E-1,1.173005547E-1,1.080195259E0
2.532130417E0,1.279539185E0,-4.228998721E-1,1.941743374E-2,1.347754378E0
2.542096417E0,1.645577223E0,-5.895560431E-1,-9.758016206E-2,1.750720598E0
