"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.387463080E0,1.055824995E0,-2.320376396E0,1.649502754E0,3.036407808E0
1.392468184E0,9.706432819E-1,-2.471081257E0,1.366796494E0,2.986054858E0
1.397473289E0,8.958540559E-1,-2.621514320E0,1.076216698E0,2.972058916E0
1.402478393E0,7.074930072E-1,-2.786068916E0,8.159608841E-1,2.988062671E0
1.407483497E0,3.353552222E-1,-2.950457096E0,5.667695999E-1,3.023059374E0
1.412488601E0,-8.072173595E-2,-3.147757053E0,1.710557938E-1,3.153434723E0
1.417493705E0,-3.156236410E-1,-3.395942688E0,-3.040285110E-1,3.424102562E0
1.422498809E0,-3.608023524E-1,-3.664774418E0,-8.058624268E-1,3.769637134E0
1.427503914E0,-2.706257701E-1,-3.885706902E0,-1.320157051E0,4.112757113E0
1.432509018E0,-1.413652301E-1,-4.014575481E0,-1.684810638E0,4.356074760E0
1.437514122E0,-6.290268898E-2,-4.003216743E0,-1.886229515E0,4.425783866E0
1.442519226E0,2.343690395E-2,-3.909011841E0,-2.096906185E0,4.435982237E0
1.447524330E0,2.322496772E-1,-3.884591579E0,-2.345486164E0,4.543709608E0
1.452529434E0,5.336802602E-1,-3.795670033E0,-2.622293472E0,4.644173626E0
1.457534539E0,8.318809867E-1,-3.680157661E0,-2.755509377E0,4.672089288E0
1.462539643E0,1.168736696E0,-3.595302105E0,-3.179809093E0,4.939972526E0
1.467544747E0,1.680758238E0,-3.464437008E0,-4.237433910E0,5.725654389E0
1.472549851E0,1.561543345E0,-2.944290161E0,-4.236771107E0,5.390500124E0
1.477554955E0,1.157171011E0,-2.438306808E0,-3.534711838E0,4.447310717E0
1.482560059E0,1.023280382E0,-2.157414913E0,-2.883017063E0,3.743438157E0
1.487565164E0,1.123446226E0,-2.053451061E0,-2.634705544E0,3.524268149E0
1.492570268E0,1.101406813E0,-1.896510363E0,-2.979187489E0,3.699379220E0
1.497575372E0,9.435609579E-1,-1.695806861E0,-3.570728302E0,4.064008956E0
1.502580476E0,6.664217710E-1,-1.493953943E0,-4.031462193E0,4.350713019E0
