"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.553874224E0,-5.141547918E-1,2.120065689E0,8.080430627E-1
2.555876099E0,-6.625953317E-1,2.134430885E0,8.415619135E-1
2.557877974E0,-8.062474132E-1,2.139219284E0,8.607155085E-1
2.559879849E0,-9.451110959E-1,2.172738075E0,8.750807047E-1
2.561881724E0,-1.060032845E0,2.206256866E0,8.702923059E-1
2.563883599E0,-1.165377736E0,2.244564056E0,8.367735147E-1
2.565885474E0,-1.265934110E0,2.282871246E0,8.367735147E-1
2.567887349E0,-1.356913805E0,2.349909067E0,8.224082589E-1
2.569889224E0,-1.443105102E0,2.402581453E0,8.271966577E-1
2.571891099E0,-1.510142684E0,2.460042238E0,8.176198602E-1
2.573892974E0,-1.577180386E0,2.546233416E0,8.224082589E-1
2.575894849E0,-1.639429569E0,2.603694439E0,8.176198602E-1
2.577896724E0,-1.687313676E0,2.680308819E0,8.415619135E-1
2.579898599E0,-1.744774461E0,2.747346401E0,8.607155085E-1
2.581900474E0,-1.797446966E0,2.795230389E0,8.176198602E-1
2.583902349E0,-1.816600561E0,2.819172382E0,8.032546639E-1
2.585904224E0,-1.845330954E0,2.823961020E0,7.601590157E-1
2.587906099E0,-1.864484549E0,2.814383984E0,6.739677787E-1
2.589907974E0,-1.859696150E0,2.800018787E0,6.260837317E-1
2.591909849E0,-1.845330954E0,2.766499996E0,5.542576909E-1
2.593911724E0,-1.845330954E0,2.747346401E0,4.728548229E-1
2.595913599E0,-1.816600561E0,2.713827610E0,4.106055796E-1
2.597915474E0,-1.802235365E0,2.665943623E0,3.579331636E-1
2.599917349E0,-1.787870169E0,2.632424831E0,2.573766708E-1
2.601919224E0,-1.773504853E0,2.618059635E0,1.951274425E-1
2.603921099E0,-1.725620866E0,2.584540844E0,1.041477770E-1
2.605922974E0,-1.701678872E0,2.546233416E0,2.753331885E-2
2.607924849E0,-1.668160081E0,2.555810213E0,-4.908113554E-2
2.609926724E0,-1.596333981E0,2.527079821E0,-1.161187813E-1
2.611928599E0,-1.562815189E0,2.541445017E0,-1.496376097E-1
2.613930474E0,-1.495777488E0,2.541445017E0,-1.879448295E-1
2.615932349E0,-1.457470298E0,2.546233416E0,-2.406172752E-1
2.617934224E0,-1.428739905E0,2.555810213E0,-2.597708702E-1
2.619936099E0,-1.380855799E0,2.565387011E0,-2.310404629E-1
2.621937974E0,-1.323395014E0,2.517503023E0,-2.214636505E-1
2.623939849E0,-1.294664621E0,2.503137827E0,-2.837128937E-1
2.625941724E0,-1.275510907E0,2.450465441E0,-3.172317147E-1
2.627943599E0,-1.256357312E0,2.431311846E0,-3.459621370E-1
2.629945474E0,-1.241992116E0,2.431311846E0,-3.746925592E-1
2.631947349E0,-1.246780515E0,2.436100245E0,-3.794809580E-1
2.633949224E0,-1.246780515E0,2.421735048E0,-3.651157618E-1
2.635951099E0,-1.270722508E0,2.455253839E0,-3.794809580E-1
2.637952974E0,-1.265934110E0,2.464830637E0,-3.746925592E-1
2.639954849E0,-1.265934110E0,2.493561029E0,-3.890577853E-1
2.641956724E0,-1.299453020E0,2.512714624E0,-3.507505357E-1
2.643958599E0,-1.285087705E0,2.503137827E0,-3.076549172E-1
2.645960474E0,-1.309029818E0,2.536656618E0,-2.741360962E-1
2.647962349E0,-1.347337008E0,2.536656618E0,-2.358288616E-1
2.649964224E0,-1.361702204E0,2.536656618E0,-1.975216419E-1
2.651966099E0,-1.404797792E0,2.546233416E0,-1.735796183E-1
2.653967974E0,-1.467047095E0,2.560598612E0,-1.352723986E-1
2.655969849E0,-1.519719481E0,2.574964046E0,-9.696517140E-2
2.657971724E0,-1.567603588E0,2.574964046E0,-4.429273307E-2
2.659973599E0,-1.629852772E0,2.565387011E0,-5.985504016E-3
2.661975474E0,-1.711255670E0,2.570175409E0,3.711012751E-2
2.663977349E0,-1.797446966E0,2.584540844E0,7.541735470E-2
2.665979276E0,-1.859696150E0,2.579752445E0,9.457096457E-2
2.667981203E0,-1.907580256E0,2.589329243E0,1.663970202E-1
2.669983130E0,-1.950675845E0,2.598906040E0,1.520318091E-1
2.671985057E0,-2.008136749E0,2.622848034E0,1.424549967E-1
2.673986984E0,-2.046443939E0,2.651578426E0,7.541735470E-2
2.675988911E0,-2.060809135E0,2.699462414E0,8.379706182E-3
2.677990838E0,-2.075174332E0,2.747346401E0,-4.429273307E-2
2.679992765E0,-2.079962730E0,2.819172382E0,-1.304839998E-1
2.681994692E0,-2.051232338E0,2.890998602E0,-2.358288616E-1
2.683996619E0,-2.027290344E0,2.967612982E0,-2.980781198E-1
2.685998546E0,-1.998559833E0,3.029862165E0,-3.411737382E-1
2.688000474E0,-1.979406238E0,3.111265182E0,-3.459621370E-1
2.690002401E0,-1.931522250E0,3.144783974E0,-4.082113802E-1
2.692004328E0,-1.893214941E0,3.202244759E0,-4.321534038E-1
2.694006255E0,-1.859696150E0,3.245340347E0,-4.369418025E-1
2.696008182E0,-1.811812162E0,3.264493942E0,-4.513070285E-1
2.698010109E0,-1.778293371E0,3.317166567E0,-4.800374508E-1
2.700012036E0,-1.759139657E0,3.341108561E0,-5.183446407E-1
2.702013963E0,-1.739986062E0,3.393780947E0,-5.710170865E-1
2.704015890E0,-1.711255670E0,3.451241732E0,-6.141127348E-1
2.706017817E0,-1.687313676E0,3.479972124E0,-6.045359373E-1
2.708019744E0,-1.644217968E0,3.551798105E0,-6.332663298E-1
2.710021671E0,-1.591545582E0,3.609259129E0,-5.901707411E-1
2.712023599E0,-1.567603588E0,3.705027103E0,-5.997475386E-1
2.714025526E0,-1.534084797E0,3.762487888E0,-5.901707411E-1
2.716027453E0,-1.510142684E0,3.819948912E0,-6.332663298E-1
2.718029328E0,-1.481412292E0,3.886986494E0,-6.763619781E-1
2.720031203E0,-1.443105102E0,3.910928488E0,-6.859387755E-1
2.722033078E0,-1.404797792E0,3.958812475E0,-7.290344238E-1
2.724034953E0,-1.390432596E0,3.987542868E0,-7.529764175E-1
2.726036828E0,-1.371279001E0,3.982754469E0,-7.529764175E-1
2.728038703E0,-1.352125406E0,3.997119665E0,-7.817068696E-1
2.730040578E0,-1.318606615E0,3.987542868E0,-8.248024583E-1
2.732042453E0,-1.309029818E0,3.992331266E0,-8.870517015E-1
2.734044328E0,-1.285087705E0,4.006696701E0,-9.109937549E-1
2.736046203E0,-1.265934110E0,4.001908302E0,-9.109937549E-1
2.738048078E0,-1.256357312E0,3.958812475E0,-9.301473498E-1
2.740049953E0,-1.227626920E0,3.930082083E0,-9.397241473E-1
2.742051828E0,-1.232415318E0,3.954024076E0,-9.780313969E-1
2.744053703E0,-1.194108129E0,3.934870481E0,-9.876081944E-1
2.746055578E0,-1.189319730E0,3.944447279E0,-1.001973391E0
2.748057453E0,-1.203684926E0,3.920505285E0,-9.971849918E-1
2.750059328E0,-1.184531331E0,3.930082083E0,-1.011550188E0
2.752061203E0,-1.194108129E0,3.944447279E0,-1.040280581E0
2.754063078E0,-1.218050122E0,3.896563292E0,-1.030703783E0
2.756064953E0,-1.241992116E0,3.891774893E0,-1.025915384E0
2.758066828E0,-1.265934110E0,3.891774893E0,-1.045069098E0
2.760068703E0,-1.318606615E0,3.867832899E0,-1.054645896E0
2.762070578E0,-1.337760210E0,3.872621298E0,-1.045069098E0
2.764072453E0,-1.342548609E0,3.867832899E0,-1.054645896E0
2.766074328E0,-1.337760210E0,3.848679304E0,-1.049857497E0
2.768076203E0,-1.313818216E0,3.815160513E0,-1.069011092E0
2.770078078E0,-1.342548609E0,3.776853085E0,-1.049857497E0
2.772079953E0,-1.332971811E0,3.772064686E0,-1.040280581E0
2.774081828E0,-1.380855799E0,3.762487888E0,-1.021126986E0
2.776083703E0,-1.414374709E0,3.743334293E0,-1.016338587E0
2.778085578E0,-1.471835494E0,3.743334293E0,-9.780313969E-1
2.780087453E0,-1.543661594E0,3.738545895E0,-1.001973391E0
2.782089328E0,-1.615487576E0,3.743334293E0,-9.876081944E-1
2.784091203E0,-1.687313676E0,3.728969097E0,-9.684545994E-1
2.786093078E0,-1.787870169E0,3.767276287E0,-9.493009448E-1
2.788094953E0,-1.869272947E0,3.796006680E0,-9.636662006E-1
2.790096828E0,-1.907580256E0,3.815160513E0,-9.397241473E-1
2.792098703E0,-1.965041041E0,3.815160513E0,-9.876081944E-1
2.794100578E0,-1.969829440E0,3.848679304E0,-1.011550188E0
2.796102453E0,-1.998559833E0,3.858256102E0,-1.035492182E0
2.798104328E0,-1.988983035E0,3.824737310E0,-1.078587890E0
2.800106203E0,-1.979406238E0,3.829525709E0,-1.092953086E0
2.802108078E0,-1.969829440E0,3.824737310E0,-1.116895080E0
2.804109953E0,-1.969829440E0,3.819948912E0,-1.155202270E0
2.806111828E0,-1.974617839E0,3.834314108E0,-1.169567585E0
2.808113703E0,-1.984194636E0,3.829525709E0,-1.179144382E0
2.810115578E0,-1.998559833E0,3.819948912E0,-1.193509579E0
2.812117453E0,-1.998559833E0,3.819948912E0,-1.227028370E0
2.814119328E0,-1.974617839E0,3.800795317E0,-1.217451572E0
2.816121203E0,-1.974617839E0,3.796006680E0,-1.231816769E0
2.818123078E0,-1.974617839E0,3.772064686E0,-1.241393566E0
2.820124953E0,-1.960252643E0,3.762487888E0,-1.231816769E0
2.822126828E0,-1.969829440E0,3.757699490E0,-1.270123959E0
2.824128703E0,-1.960252643E0,3.743334293E0,-1.274912357E0
2.826130578E0,-1.945887446E0,3.733757496E0,-1.284489155E0
2.828132453E0,-1.950675845E0,3.738545895E0,-1.303642869E0
2.830134328E0,-1.931522250E0,3.752911091E0,-1.294066072E0
2.832136203E0,-1.907580256E0,3.781641483E0,-1.313219666E0
2.834138078E0,-1.898003340E0,3.796006680E0,-1.313219666E0
2.836139953E0,-1.893214941E0,3.810372114E0,-1.327584863E0
2.838141828E0,-1.883638144E0,3.877409697E0,-1.308431268E0
2.840143703E0,-1.854907751E0,3.906140089E0,-1.318008065E0
2.842145578E0,-1.830965757E0,3.949235678E0,-1.279700756E0
2.844147453E0,-1.816600561E0,4.021061897E0,-1.207874775E0
2.846149328E0,-1.811812162E0,4.107253075E0,-1.164779186E0
2.848151203E0,-1.811812162E0,4.193444252E0,-1.126471877E0
2.850153078E0,-1.787870169E0,4.255693436E0,-1.073799491E0
2.852154953E0,-1.773504853E0,4.313154221E0,-1.011550188E0
2.854156828E0,-1.706467271E0,4.375403404E0,-9.205705523E-1
2.856158703E0,-1.653794765E0,4.452018261E0,-8.391677141E-1
2.858160578E0,-1.577180386E0,4.523844242E0,-7.194576263E-1
2.860162453E0,-1.514931083E0,4.571728230E0,-6.524199843E-1
2.862164328E0,-1.495777488E0,4.590881824E0,-5.566518903E-1
2.864166203E0,-1.447893500E0,4.566939831E0,-5.135562420E-1
2.866168078E0,-1.438316703E0,4.509479046E0,-4.273650050E-1
2.868169953E0,-1.457470298E0,4.499902248E0,-3.651157618E-1
2.870171828E0,-1.423951507E0,4.519055843E0,-2.885012925E-1
2.872173703E0,-1.428739905E0,4.523844242E0,-2.310404629E-1
2.874175578E0,-1.438316703E0,4.519055843E0,-1.783680320E-1
2.876177453E0,-1.438316703E0,4.523844242E0,-1.400607973E-1
2.878179328E0,-1.423951507E0,4.523844242E0,-8.259996027E-2
2.880181203E0,-1.385644197E0,4.499902248E0,-4.429273307E-2
2.882183078E0,-1.342548609E0,4.490325451E0,1.795651205E-2
2.884184953E0,-1.304241419E0,4.485537052E0,6.584054977E-2
2.886186828E0,-1.270722508E0,4.461595058E0,1.233013868E-1
2.888188703E0,-1.213261724E0,4.442441463E0,1.328781992E-1
2.890190578E0,-1.170166135E0,4.428076267E0,1.616086215E-1
2.892192453E0,-1.184531331E0,4.404133797E0,1.807622313E-1
2.894194328E0,-1.170166135E0,4.413711071E0,1.424549967E-1
2.896196203E0,-1.170166135E0,4.432864666E0,1.568202078E-1
2.898198078E0,-1.198896527E0,4.452018261E0,1.759738177E-1
2.900199953E0,-1.232415318E0,4.447229862E0,1.807622313E-1
2.902201828E0,-1.232415318E0,4.461595058E0,1.855506301E-1
2.904203703E0,-1.261145711E0,4.485537052E0,1.999158412E-1
2.906205578E0,-1.265934110E0,4.495113850E0,2.382230759E-1
2.908207453E0,-1.270722508E0,4.523844242E0,2.430114746E-1
2.910209328E0,-1.294664621E0,4.533421040E0,2.525882721E-1
2.912211203E0,-1.304241419E0,4.542997837E0,2.908954918E-1
2.914213078E0,-1.318606615E0,4.495113850E0,3.292027414E-1
2.916214953E0,-1.270722508E0,4.399345398E0,3.579331636E-1
2.918216828E0,-1.170166135E0,4.322731018E0,3.818751574E-1
2.920218703E0,-1.093551636E0,4.270058632E0,4.010287821E-1
2.922220578E0,-1.083974838E0,4.265270233E0,4.537012279E-1
2.924222453E0,-1.016937137E0,4.212597847E0,5.111620426E-1
2.926224328E0,-9.115923047E-1,4.207809448E0,5.398924947E-1
2.928226203E0,-8.445546627E-1,4.217386246E0,5.829881430E-1
2.930228078E0,-7.727286220E-1,4.250905037E0,6.500257850E-1
2.932229953E0,-6.865373254E-1,4.313154221E0,7.170634270E-1
2.934231828E0,-5.716156363E-1,4.332307816E0,7.649474144E-1
2.936233703E0,-4.423287511E-1,4.351461411E0,7.936778665E-1
2.938235578E0,-2.268506140E-1,4.351461411E0,8.559271097E-1
2.940237453E0,-3.531447425E-2,4.380191803E0,9.421183467E-1
2.942239328E0,1.801636815E-1,4.408922195E0,9.660604000E-1
2.944241203E0,4.100070298E-1,4.442441463E0,1.009155989E0
2.946243078E0,6.877344251E-1,4.289212227E0,9.612720013E-1
2.948244953E0,9.558850527E-1,4.241328239E0,8.655039072E-1
2.950246828E0,1.200093627E0,4.337096214E0,9.421183467E-1
2.952248703E0,1.434725404E0,4.452018261E0,1.157596469E0
2.954250578E0,1.616684675E0,4.600458622E0,1.310825467E0
2.956252453E0,1.808220863E0,4.701014996E0,1.397016644E0
2.958254328E0,1.951872945E0,4.806359768E0,1.444900751E0
2.960256203E0,2.124255419E0,4.849455357E0,1.440112352E0
2.962258078E0,2.176927805E0,4.950012207E0,1.449689150E0
2.964259953E0,2.181716204E0,5.021838188E0,1.363497853E0
2.966261828E0,2.191293001E0,5.098452568E0,1.291671872E0
2.968263703E0,2.109890223E0,5.218162537E0,1.253364563E0
2.970265578E0,2.023699045E0,5.390544891E0,1.243787766E0
2.972267453E0,1.836951256E0,5.510255337E0,1.210268974E0
2.974269328E0,1.650203466E0,5.606023312E0,1.171961784E0
2.976271203E0,1.372476101E0,5.792770863E0,1.095347285E0
2.978273078E0,1.147421122E0,5.912481308E0,1.052251697E0
2.980274953E0,8.457517624E-1,6.075286865E0,9.804255962E-1
2.982276828E0,5.728127360E-1,6.262034416E0,9.133879542E-1
2.984278703E0,3.190273643E-1,6.429628849E0,9.277531505E-1
2.986280578E0,1.035492271E-1,6.611588001E0,9.229647517E-1
2.988282453E0,-7.362170517E-2,6.807912350E0,9.995791912E-1
2.990284328E0,-2.076970041E-1,7.032967567E0,1.061828494E0
2.992286203E0,-3.657143116E-1,7.267599106E0,1.119289279E0
2.994288078E0,-5.620388389E-1,7.502231121E0,1.210268974E0
2.996289953E0,-6.434416771E-1,7.684190273E0,1.291671872E0
2.998291828E0,-7.152677774E-1,7.861361504E0,1.397016644E0
3.000293703E0,-6.913257241E-1,7.952341080E0,1.540668845E0
3.002295578E0,-6.051344872E-1,7.952341080E0,1.646013618E0
3.004297453E0,-4.997895956E-1,7.861361504E0,1.540668845E0
3.006299328E0,-3.944447339E-1,7.995436668E0,1.775300503E0
3.008301203E0,-3.082534671E-1,8.148665428E0,2.144007683E0
3.010303078E0,-1.646013707E-1,8.244433403E0,2.407369852E0
3.012304953E0,1.256955881E-2,8.301894188E0,2.555810213E0
3.014306828E0,2.567781210E-1,8.397662163E0,2.651578426E0
3.016308703E0,4.531026781E-1,8.560467720E0,2.790441990E0
3.018310578E0,6.637924314E-1,8.766369820E0,2.876633406E0
3.020312453E0,8.936358094E-1,8.977059364E0,2.958036184E0
3.022314328E0,1.166574836E0,9.206902504E0,3.087323189E0
3.024316203E0,1.473032594E0,9.431957245E0,3.163937569E0
3.026318078E0,1.779490471E0,9.690531731E0,3.240551949E0
3.028319953E0,2.085948229E0,9.906009674E0,3.374627352E0
3.030321828E0,2.425924778E0,1.019331360E1,3.527856112E0
3.032323703E0,2.794631958E0,1.047104073E1,3.637989521E0
3.034325578E0,3.120243311E0,1.075355721E1,3.714603901E0
3.036327453E0,3.493738890E0,1.107916832E1,3.810372114E0
3.038329328E0,3.790619850E0,1.141435623E1,3.906140089E0
3.040331203E0,4.087501049E0,1.176869869E1,3.973177671E0
3.042333078E0,4.408323765E0,1.214219379E1,4.025850296E0
3.044334953E0,4.753088951E0,1.248695850E1,4.045003891E0
3.046336828E0,5.097854137E0,1.275989819E1,4.092887878E0
3.048338703E0,5.442618847E0,1.300410652E1,4.064157486E0
3.050340578E0,5.825691223E0,1.320043087E1,4.001908302E0
3.052342453E0,6.208763599E0,1.337281322E1,3.977966070E0
3.054344328E0,6.610989571E0,1.353561974E1,3.925293684E0
3.056346203E0,7.061099529E0,1.370800209E1,3.915716887E0
3.058348078E0,7.501632690E0,1.387080765E1,3.934870481E0
3.060349953E0,7.961318970E0,1.404319000E1,3.982754469E0
3.062351828E0,8.421006203E0,1.421078396E1,4.025850296E0
3.064353703E0,8.813654900E0,1.435922432E1,4.092887878E0
3.066355578E0,9.263765335E0,1.447893524E1,4.083311081E0
3.068357453E0,9.723451614E0,1.462737560E1,4.126406670E0
3.070359328E0,1.013046551E1,1.479496956E1,4.241328239E0
3.072361203E0,1.048001957E1,1.495298672E1,4.399345398E0
3.074363078E0,1.081520748E1,1.514452267E1,4.614823818E0
3.076364953E0,1.107378101E1,1.529296303E1,4.830301762E0
3.078366828E0,1.132277870E1,1.548449993E1,5.112817764E0
3.080368703E0,1.152867985E1,1.572391987E1,5.424064159E0
3.082370578E0,1.169148540E1,1.594897461E1,5.735310078E0
3.084372453E0,1.184471416E1,1.624585533E1,6.065710068E0
3.086374328E0,1.193569374E1,1.656667900E1,6.429628849E0
3.088376203E0,1.203625011E1,1.691144371E1,6.798335552E0
3.090378078E0,1.209371090E1,1.724663162E1,7.143100739E0
3.092379953E0,1.217511463E1,1.762491608E1,7.530961514E0
3.094381828E0,1.221342182E1,1.797447014E1,7.928399086E0
3.096383703E0,1.224694061E1,1.832881165E1,8.301894188E0
3.098385578E0,1.224694061E1,1.861611557E1,8.637083054E0
3.100387453E0,1.228524780E1,1.890820885E1,8.991424561E0
3.102389328E0,1.230918980E1,1.918114662E1,9.302670479E0
3.104391203E0,1.231876659E1,1.943493271E1,9.628282547E0
3.106393078E0,1.229961300E1,1.964562225E1,9.910798073E0
3.108394953E0,1.231876659E1,1.988504219E1,1.021246719E1
3.110396828E0,1.237143898E1,2.015319252E1,1.051892471E1
3.112398703E0,1.240974617E1,2.037824821E1,1.073440361E1
3.114400578E0,1.251987934E1,2.065597534E1,1.097861195E1
3.116402453E0,1.264916611E1,2.090497208E1,1.120366669E1
3.118404328E0,1.280718327E1,2.113002777E1,1.137126064E1
3.120406203E0,1.293168163E1,2.133592796E1,1.146224022E1
3.122408078E0,1.303702641E1,2.152746391E1,1.154843235E1
3.124409953E0,1.312800694E1,2.167111588E1,1.158195114E1
3.126411828E0,1.322856331E1,2.180998039E1,1.156279755E1
3.128413703E0,1.330996609E1,2.197278595E1,1.148618221E1
3.130415578E0,1.335785007E1,2.209728432E1,1.134253025E1
3.132417453E0,1.341531086E1,2.224093628E1,1.116535950E1
3.134419328E0,1.345361805E1,2.243247223E1,1.093072796E1
3.136421203E0,1.349192524E1,2.259527779E1,1.068173122E1
3.138423078E0,1.353980923E1,2.275808334E1,1.047104073E1
3.140424953E0,1.359727001E1,2.287300682E1,1.021725559E1
3.142426828E0,1.368346119E1,2.296877480E1,9.925163269E0
3.144428703E0,1.381274796E1,2.308848381E1,9.609128952E0
3.146430578E0,1.394682312E1,2.321298218E1,9.321824074E0
3.148432453E0,1.409047508E1,2.337100029E1,9.024943352E0
3.150434328E0,1.422933960E1,2.353859329E1,8.718485832E0
3.152436203E0,1.433468437E1,2.370618820E1,8.469488144E0
3.154438078E0,1.443045235E1,2.393603134E1,8.206126213E0
3.156439953E0,1.449270153E1,2.412277985E1,7.985859871E0
3.158441828E0,1.457410431E1,2.425685501E1,7.746439457E0
3.160443703E0,1.464114189E1,2.434304619E1,7.511807919E0
3.162445578E0,1.470339108E1,2.441008377E1,7.353790283E0
3.164447453E0,1.477042866E1,2.441008377E1,7.219715118E0
3.166449328E0,1.488056183E1,2.437656403E1,7.143100739E0
3.168451203E0,1.502421379E1,2.433346939E1,7.071274757E0
3.170453078E0,1.511998272E1,2.418502808E1,7.104793549E0
3.172454953E0,1.523969269E1,2.405095291E1,7.167042732E0
3.174456828E0,1.530194187E1,2.391209030E1,7.320271492E0
3.176458703E0,1.529715347E1,2.377322578E1,7.502231121E0
3.178460578E0,1.528278828E1,2.368224525E1,7.732074261E0
3.180462453E0,1.516786671E1,2.355774689E1,7.961917877E0
3.182464328E0,1.502900219E1,2.340451813E1,8.158242226E0
3.184466203E0,1.485661983E1,2.322734833E1,8.364143372E0
3.186468078E0,1.467944908E1,2.304538918E1,8.546102524E0
3.188469953E0,1.443045235E1,2.285385323E1,8.728062630E0
3.190471828E0,1.419582081E1,2.261922073E1,8.881291389E0
3.192473703E0,1.396597672E1,2.243726158E1,9.010578156E0
3.194475578E0,1.376007557E1,2.222657204E1,9.130288124E0
3.196477453E0,1.359248161E1,2.203503609E1,9.254786491E0
3.198479328E0,1.345840645E1,2.185786438E1,9.364919662E0
3.200481203E0,1.338658047E1,2.169026947E1,9.484629631E0
3.202483078E0,1.333869648E1,2.156098366E1,9.599552155E0
3.204484953E0,1.337700367E1,2.143169594E1,9.728838921E0
3.206486828E0,1.351586723E1,2.124015999E1,9.810241699E0
3.208488703E0,1.380317116E1,2.082835770E1,9.910798073E0
3.210490578E0,1.397555351E1,2.064639854E1,9.958682060E0
3.212492453E0,1.411920643E1,2.057936096E1,9.944316864E0
3.214494328E0,1.425806999E1,2.043570900E1,9.939528465E0
3.216496203E0,1.434904957E1,2.035909462E1,9.915586472E0
3.218498078E0,1.449270153E1,2.037345886E1,9.906009674E0
3.220499953E0,1.464593029E1,2.031121063E1,9.934740067E0
3.222501828E0,1.489971542E1,2.015319252E1,9.934740067E0
3.224503703E0,1.514392471E1,1.991377258E1,9.848548889E0
3.226505578E0,1.534024906E1,1.971744728E1,9.747992516E0
3.228507453E0,1.549347782E1,1.954506493E1,9.676166534E0
3.230509328E0,1.554136181E1,1.935352898E1,9.532513618E0
3.232511203E0,1.559882259E1,1.908059120E1,9.422380447E0
3.234513078E0,1.556051540E1,1.882201576E1,9.221267700E0
3.236514953E0,1.544080544E1,1.855865479E1,9.020154953E0
3.238516828E0,1.536897945E1,1.835275269E1,8.752004623E0
3.240518703E0,1.525405788E1,1.818037033E1,8.493430138E0
3.242520578E0,1.511998272E1,1.790743256E1,8.321047783E0
3.244522453E0,1.498590660E1,1.768237686E1,8.086416245E0
3.246524328E0,1.481352425E1,1.740464973E1,7.861361504E0
3.248526203E0,1.465071869E1,1.717480659E1,7.526173115E0
3.250528078E0,1.435862637E1,1.689707756E1,7.229291916E0
3.252529953E0,1.415751362E1,1.664808083E1,7.009025574E0
3.254531828E0,1.393245792E1,1.634162331E1,6.779181957E0
3.256533703E0,1.362600040E1,1.607826233E1,6.563704014E0
3.258535578E0,1.335785007E1,1.579574585E1,6.305130005E0
3.260537453E0,1.303702641E1,1.568082428E1,6.123170853E0
3.262539328E0,1.272578049E1,1.542703819E1,5.960365295E0
3.264541203E0,1.237143898E1,1.509185028E1,5.864596844E0
3.266543078E0,1.196442413E1,1.490031433E1,5.663484097E0
3.268544953E0,1.161487103E1,1.471356678E1,5.515043736E0
3.270546828E0,1.129883671E1,1.456991482E1,5.376179695E0
3.272548703E0,1.088703346E1,1.430655193E1,5.266046524E0
3.274550578E0,1.044171238E1,1.411022758E1,5.122394562E0
3.276552453E0,1.007300472E1,1.386123085E1,5.084087372E0
3.278554328E0,9.694721222E0,1.362181091E1,5.002684593E0
3.280556203E0,9.302072525E0,1.340154362E1,4.926070213E0
3.282558078E0,8.875904083E0,1.316212368E1,4.916493416E0
3.284559953E0,8.540716171E0,1.290355015E1,4.882974148E0
