"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.567921728E0,5.912983418E-1,-8.255600929E0,-2.347630501E0,8.603252257E0
5.587300390E0,-1.852536201E0,-1.364122581E1,-4.378698826E0,1.444603529E1
5.606648534E0,-2.732091188E0,-1.621096230E1,-1.963236332E-1,1.644074706E1
5.626027196E0,-2.569644451E-1,-1.344859219E1,2.986961842E0,1.377870108E1
5.645405859E0,2.043425798E0,-1.166358852E1,4.737583399E-1,1.185071024E1
5.664754003E0,3.553180456E0,-1.039435768E1,-6.964462996E-2,1.098510871E1
5.684132665E0,3.179446936E0,-9.121991158E0,8.457347155E-1,9.697157970E0
5.703480810E0,3.429382801E0,-7.452288628E0,1.940487623E0,8.429873332E0
5.722859472E0,3.840317726E0,-7.173635483E0,1.341462374E0,8.246733146E0
5.742238134E0,3.581189394E0,-7.810461044E0,-6.341186166E-1,8.615702271E0
5.761616796E0,3.382215023E0,-7.055689812E0,-2.766963243E0,8.299290498E0
5.780995458E0,4.055747986E0,-4.786513329E0,-3.751922607E0,7.310042737E0
5.800374120E0,5.892125607E0,1.460952759E-1,-3.844904900E0,7.037171426E0
5.819722265E0,8.759370804E0,1.612292862E1,-1.149457574E0,1.838468539E1
5.839131445E0,1.024721718E1,4.728545761E1,-9.867903709E0,4.937909968E1
5.858449071E0,1.673147202E1,3.326765442E1,-6.211435318E0,3.775262792E1
5.877827734E0,1.762165451E1,2.432079697E1,-2.869714499E0,3.017050106E1
5.897206396E0,1.486277962E1,1.941094208E1,-4.039502740E-1,2.445097270E1
5.916554540E0,7.025668621E0,1.409217548E1,3.908724546E0,1.622428911E1
5.935933202E0,3.582547426E0,5.535246849E0,6.953411102E-1,6.630015309E0
5.955281347E0,1.926906347E0,-1.534565926E0,6.979900002E-1,2.560283323E0
5.974660009E0,7.703671455E-1,-7.770689011E0,5.167933106E-1,7.825864078E0
5.994038671E0,3.819057941E-1,-1.306334305E1,-3.336563587E0,1.348812219E1
6.013386816E0,2.947816849E-1,-1.702637100E1,-5.538207054E0,1.790686860E1
6.032795995E0,1.558863401E0,-1.847727203E1,-1.871084094E0,1.863707575E1
6.052144140E0,3.166353941E0,-1.497703934E1,-5.840996504E-1,1.531922573E1
6.071553320E0,4.119027138E0,-1.045413589E1,5.282711983E-1,1.124875159E1
6.090901464E0,4.138781071E0,-8.436381340E0,4.380781651E-1,9.407122373E0
6.110249609E0,3.853270531E0,-7.152720451E0,-5.234381557E-1,8.141442817E0
6.129628271E0,3.664901018E0,-6.665634155E0,-1.298484206E0,7.716750573E0
6.148976415E0,3.080122709E0,-7.339235306E0,-1.521179438E0,8.103426291E0
6.168355077E0,2.654244423E0,-8.516052246E0,-1.771461725E0,9.094296892E0
6.187733739E0,2.376681566E0,-9.563280106E0,-1.649158955E0,9.991229499E0
6.207081884E0,2.397341013E0,-1.024395561E1,-7.780267000E-1,1.054946425E1
6.226460546E0,2.606723547E0,-1.033793163E1,-3.004668355E-1,1.066574509E1
6.245808691E0,2.358486414E0,-9.904949188E0,-4.125356674E-2,1.018195357E1
6.265187353E0,1.718647242E0,-9.166983604E0,-8.501193523E-1,9.365363829E0
6.284566015E0,7.758626938E-1,-8.403291702E0,-8.583207726E-1,8.482569711E0
6.303914159E0,1.557466030E0,-4.558664322E0,-5.684152842E-1,4.850795478E0
6.323323339E0,5.261219025E0,2.808323860E0,1.700452447E0,6.201503612E0
6.342702001E0,4.383695602E0,5.598848724E1,-1.157151413E1,5.733957996E1
6.362050146E0,1.633650780E1,6.554085541E1,-5.591838360E0,6.777723711E1
6.381428808E0,1.726709557E1,9.829265594E0,-5.411717892E0,2.059256521E1
6.400776952E0,1.533220863E1,6.908363342E0,-7.831005573E0,1.855065373E1
